transaction_id,date,channel,business_unit,amount_usd,is_fraud,fraud_type,detection_method,loss_amount_usd,recovered_amount_usd,status
TXN-501585,2024-09-28 22:58:06,Online,Digital Banking,27227.09,N,,,0.0,0.0,Cleared - False Positive
TXN-501150,2024-09-30 03:41:35,Card,Payments & Cards,15434.28,N,,,0.0,0.0,Cleared - False Positive
TXN-501196,2024-09-30 14:56:28,Card,Payments & Cards,21652.33,Y,Card Not Present,ML Model,12425.55,498.08,Charged Off
TXN-500366,2024-09-30 17:04:43,Card,Payments & Cards,11400.5,Y,Synthetic Identity,ML Model,3502.13,25.1,Charged Off
TXN-501015,2024-09-30 17:57:53,Card,Payments & Cards,14029.24,Y,Card Not Present,Rule Engine,4567.31,1130.47,Recovered
TXN-501763,2024-10-01 06:03:24,Mobile,Digital Banking,2787.1,N,,,0.0,0.0,Cleared - False Positive
TXN-500947,2024-10-01 10:09:41,Online,Digital Banking,17289.45,Y,Card Not Present,ML Model,9842.27,53.96,Under Review
TXN-501111,2024-10-01 10:39:59,Online,Digital Banking,37277.28,N,,,0.0,0.0,Cleared - False Positive
TXN-500768,2024-10-01 12:43:09,Wire,Payments & Cards,212407.62,N,,,0.0,0.0,Cleared - False Positive
TXN-500387,2024-10-02 01:01:29,Mobile,Digital Banking,5786.35,Y,Account Takeover,Customer Reported,4835.28,690.24,Recovered
TXN-500900,2024-10-02 04:25:17,Online,Digital Banking,30355.1,N,,,0.0,0.0,Cleared - False Positive
TXN-502060,2024-10-02 06:18:39,Card,Payments & Cards,21553.6,Y,Card Skimming,Manual Review,11012.83,1956.88,Under Review
TXN-501128,2024-10-02 07:33:47,Card,Payments & Cards,26363.77,N,,,0.0,0.0,Cleared - False Positive
TXN-502357,2024-10-02 15:22:32,Mobile,Digital Banking,39078.45,N,,,0.0,0.0,Cleared - False Positive
TXN-501316,2024-10-02 16:06:41,Card,Payments & Cards,303.98,Y,Card Not Present,ML Model,147.21,44.63,Confirmed Fraud
TXN-502125,2024-10-03 02:10:17,ACH,Commercial Banking,24038.5,N,,,0.0,0.0,Cleared - False Positive
TXN-501830,2024-10-03 08:16:02,Online,Digital Banking,24211.03,N,,,0.0,0.0,Cleared - False Positive
TXN-500933,2024-10-03 08:34:42,ACH,Commercial Banking,36258.68,N,,,0.0,0.0,Cleared - False Positive
TXN-500162,2024-10-03 22:47:03,Card,Payments & Cards,17434.93,N,,,0.0,0.0,Cleared - False Positive
TXN-501187,2024-10-04 13:18:16,ACH,Commercial Banking,1163.12,N,,,0.0,0.0,Cleared - False Positive
TXN-501878,2024-10-04 19:00:22,Wire,Payments & Cards,108775.65,Y,Wire Fraud,Customer Reported,71307.47,18138.65,Under Review
TXN-502131,2024-10-04 19:14:12,ACH,Commercial Banking,31876.95,N,,,0.0,0.0,Cleared - False Positive
TXN-500920,2024-10-05 02:15:16,Mobile,Digital Banking,5169.03,N,,,0.0,0.0,Cleared - False Positive
TXN-501345,2024-10-05 02:28:19,Card,Payments & Cards,4619.35,Y,Synthetic Identity,Manual Review,2145.73,944.68,Confirmed Fraud
TXN-500471,2024-10-05 12:17:47,ACH,Commercial Banking,27797.98,Y,Synthetic Identity,Rule Engine,17803.37,8331.04,Recovered
TXN-501688,2024-10-05 22:51:29,Mobile,Digital Banking,20774.04,N,,,0.0,0.0,Cleared - False Positive
TXN-501232,2024-10-06 06:14:18,Card,Payments & Cards,20192.1,N,,,0.0,0.0,Cleared - False Positive
TXN-501234,2024-10-06 10:03:07,Mobile,Digital Banking,42631.85,N,,,0.0,0.0,Cleared - False Positive
TXN-501931,2024-10-07 01:45:10,Card,Payments & Cards,17682.32,N,,,0.0,0.0,Cleared - False Positive
TXN-501177,2024-10-07 04:05:33,ATM,Retail Banking,20910.21,Y,Card Not Present,Manual Review,8240.37,1899.55,Under Review
TXN-501471,2024-10-07 07:58:37,ACH,Commercial Banking,44154.25,N,,,0.0,0.0,Cleared - False Positive
TXN-501512,2024-10-07 09:49:56,ATM,Retail Banking,5119.42,N,,,0.0,0.0,Cleared - False Positive
TXN-500903,2024-10-08 00:00:04,Card,Payments & Cards,39597.86,N,,,0.0,0.0,Cleared - False Positive
TXN-502375,2024-10-08 01:28:59,Card,Payments & Cards,16853.29,N,,,0.0,0.0,Cleared - False Positive
TXN-501400,2024-10-08 02:22:22,Card,Payments & Cards,39502.59,N,,,0.0,0.0,Cleared - False Positive
TXN-501447,2024-10-08 03:41:45,Card,Payments & Cards,35245.8,N,,,0.0,0.0,Cleared - False Positive
TXN-502031,2024-10-08 13:24:32,Card,Payments & Cards,43981.38,Y,Card Not Present,Customer Reported,30626.81,5774.97,Recovered
TXN-500995,2024-10-08 17:51:55,Mobile,Digital Banking,9400.44,Y,Synthetic Identity,ML Model,7347.26,1706.29,Recovered
TXN-501403,2024-10-08 23:53:37,Card,Payments & Cards,18608.24,N,,,0.0,0.0,Cleared - False Positive
TXN-500607,2024-10-09 12:12:02,Card,Payments & Cards,41046.4,N,,,0.0,0.0,Cleared - False Positive
TXN-501954,2024-10-09 12:50:12,ATM,Retail Banking,23608.99,Y,Card Not Present,Customer Reported,19027.73,4431.78,Confirmed Fraud
TXN-501409,2024-10-09 17:23:31,ACH,Commercial Banking,44431.53,N,,,0.0,0.0,Cleared - False Positive
TXN-502065,2024-10-10 09:30:21,Online,Digital Banking,24873.72,Y,Card Not Present,Manual Review,14366.67,138.25,Confirmed Fraud
TXN-501166,2024-10-10 11:55:20,Online,Digital Banking,41782.38,N,,,0.0,0.0,Cleared - False Positive
TXN-501946,2024-10-11 00:33:16,Online,Digital Banking,1457.03,Y,Card Not Present,Customer Reported,1292.75,8.79,Recovered
TXN-502269,2024-10-11 18:05:27,Card,Payments & Cards,14627.78,Y,Card Not Present,Customer Reported,12474.1,2605.28,Recovered
TXN-501312,2024-10-12 05:41:19,Mobile,Digital Banking,43454.68,N,,,0.0,0.0,Cleared - False Positive
TXN-502573,2024-10-12 10:17:37,Mobile,Digital Banking,12041.62,N,,,0.0,0.0,Cleared - False Positive
TXN-501109,2024-10-12 15:11:08,ATM,Retail Banking,39753.4,N,,,0.0,0.0,Cleared - False Positive
TXN-500442,2024-10-12 19:55:16,ATM,Retail Banking,17174.96,Y,Card Skimming,Rule Engine,8038.84,1483.24,Charged Off
TXN-501237,2024-10-12 22:20:58,Card,Payments & Cards,18628.74,Y,Card Not Present,ML Model,8833.0,2419.09,Charged Off
TXN-500679,2024-10-12 22:55:18,Online,Digital Banking,44791.26,N,,,0.0,0.0,Cleared - False Positive
TXN-502508,2024-10-13 17:09:23,Mobile,Digital Banking,43986.02,N,,,0.0,0.0,Cleared - False Positive
TXN-501261,2024-10-14 07:24:47,ACH,Commercial Banking,25710.12,N,,,0.0,0.0,Cleared - False Positive
TXN-500921,2024-10-14 16:04:32,Online,Digital Banking,27301.87,N,,,0.0,0.0,Cleared - False Positive
TXN-501892,2024-10-14 16:47:02,Wire,Payments & Cards,127868.94,N,,,0.0,0.0,Cleared - False Positive
TXN-502187,2024-10-15 05:00:43,Card,Payments & Cards,24329.35,N,,,0.0,0.0,Cleared - False Positive
TXN-501971,2024-10-15 17:06:01,Card,Payments & Cards,38936.21,Y,Card Not Present,Rule Engine,27544.57,3446.22,Recovered
TXN-500538,2024-10-16 09:06:05,Card,Payments & Cards,14828.52,Y,Synthetic Identity,Manual Review,5452.57,1268.84,Recovered
TXN-501884,2024-10-16 12:03:58,Card,Payments & Cards,31012.64,N,,,0.0,0.0,Cleared - False Positive
TXN-500697,2024-10-16 13:21:50,Online,Digital Banking,23125.53,N,,,0.0,0.0,Cleared - False Positive
TXN-500929,2024-10-16 19:27:27,Mobile,Digital Banking,38396.72,N,,,0.0,0.0,Cleared - False Positive
TXN-500034,2024-10-17 00:40:41,Online,Digital Banking,28430.56,N,,,0.0,0.0,Cleared - False Positive
TXN-500075,2024-10-17 20:11:26,ATM,Retail Banking,21455.46,Y,Card Not Present,ML Model,9181.85,3823.96,Under Review
TXN-500267,2024-10-17 23:15:26,ACH,Commercial Banking,44786.23,N,,,0.0,0.0,Cleared - False Positive
TXN-500941,2024-10-18 02:03:45,Card,Payments & Cards,8143.09,Y,Card Skimming,ML Model,5876.8,3133.71,Under Review
TXN-501855,2024-10-18 04:03:21,Card,Payments & Cards,8725.84,N,,,0.0,0.0,Cleared - False Positive
TXN-502309,2024-10-18 07:30:05,ATM,Retail Banking,15345.86,Y,Card Skimming,Customer Reported,12189.5,152.73,Confirmed Fraud
TXN-500599,2024-10-19 00:24:29,Mobile,Digital Banking,6924.27,Y,Account Takeover,Customer Reported,5540.03,1579.5,Confirmed Fraud
TXN-500780,2024-10-19 13:12:20,Mobile,Digital Banking,38100.49,Y,Synthetic Identity,Rule Engine,15771.02,213.49,Recovered
TXN-502423,2024-10-19 18:03:59,Card,Payments & Cards,12104.7,N,,,0.0,0.0,Cleared - False Positive
TXN-502447,2024-10-19 19:50:42,Online,Digital Banking,30732.07,N,,,0.0,0.0,Cleared - False Positive
TXN-500244,2024-10-19 23:04:18,ACH,Commercial Banking,26091.69,N,,,0.0,0.0,Cleared - False Positive
TXN-502522,2024-10-20 03:20:42,Card,Payments & Cards,38530.03,Y,Card Skimming,Manual Review,21769.49,675.24,Confirmed Fraud
TXN-500077,2024-10-20 17:56:14,Mobile,Digital Banking,34395.7,N,,,0.0,0.0,Cleared - False Positive
TXN-501661,2024-10-20 21:57:06,Card,Payments & Cards,17104.73,Y,Card Skimming,ML Model,7980.74,1645.88,Under Review
TXN-501320,2024-10-21 16:14:09,Card,Payments & Cards,33497.21,Y,Synthetic Identity,Rule Engine,28136.66,10777.03,Recovered
TXN-500450,2024-10-21 17:23:21,Card,Payments & Cards,44288.7,N,,,0.0,0.0,Cleared - False Positive
TXN-501531,2024-10-21 19:59:10,ATM,Retail Banking,39166.11,N,,,0.0,0.0,Cleared - False Positive
TXN-500189,2024-10-21 21:53:22,Mobile,Digital Banking,11027.2,N,,,0.0,0.0,Cleared - False Positive
TXN-500112,2024-10-22 05:19:08,Card,Payments & Cards,34908.87,Y,Card Skimming,Customer Reported,14910.37,2003.92,Confirmed Fraud
TXN-500491,2024-10-23 03:21:31,Card,Payments & Cards,39985.15,N,,,0.0,0.0,Cleared - False Positive
TXN-501651,2024-10-23 07:02:20,Online,Digital Banking,15081.15,N,,,0.0,0.0,Cleared - False Positive
TXN-501241,2024-10-23 12:22:07,ACH,Commercial Banking,4249.37,Y,Synthetic Identity,ML Model,4195.86,55.56,Confirmed Fraud
TXN-500644,2024-10-23 12:40:56,ACH,Commercial Banking,41918.13,N,,,0.0,0.0,Cleared - False Positive
TXN-502191,2024-10-23 21:02:55,Card,Payments & Cards,44373.5,N,,,0.0,0.0,Cleared - False Positive
TXN-501482,2024-10-24 03:39:53,Card,Payments & Cards,35832.82,Y,Synthetic Identity,ML Model,21498.97,10806.36,Confirmed Fraud
TXN-501073,2024-10-24 12:36:28,Mobile,Digital Banking,4581.2,N,,,0.0,0.0,Cleared - False Positive
TXN-501717,2024-10-24 15:35:12,ATM,Retail Banking,1162.3,N,,,0.0,0.0,Cleared - False Positive
TXN-501600,2024-10-24 16:49:10,Online,Digital Banking,36995.22,Y,Card Not Present,Manual Review,15155.85,3214.92,Confirmed Fraud
TXN-501255,2024-10-24 17:51:26,Card,Payments & Cards,4712.25,N,,,0.0,0.0,Cleared - False Positive
TXN-501921,2024-10-25 03:38:42,ACH,Commercial Banking,22847.82,Y,Synthetic Identity,Customer Reported,9130.6,3107.1,Under Review
TXN-500098,2024-10-25 03:47:02,Card,Payments & Cards,7004.24,N,,,0.0,0.0,Cleared - False Positive
TXN-501303,2024-10-25 12:54:52,Mobile,Digital Banking,35973.31,Y,Synthetic Identity,Manual Review,35764.35,1980.54,Confirmed Fraud
TXN-501611,2024-10-25 22:16:39,Online,Digital Banking,22360.05,N,,,0.0,0.0,Cleared - False Positive
TXN-500673,2024-10-26 04:32:26,ACH,Commercial Banking,16372.91,N,,,0.0,0.0,Cleared - False Positive
TXN-501574,2024-10-26 05:44:08,Card,Payments & Cards,6935.21,Y,Card Not Present,Manual Review,5477.3,389.79,Under Review
TXN-500568,2024-10-26 10:44:32,ACH,Commercial Banking,15833.84,N,,,0.0,0.0,Cleared - False Positive
TXN-502562,2024-10-26 11:57:05,Online,Digital Banking,31058.16,Y,Card Not Present,Rule Engine,10569.26,1900.27,Charged Off
TXN-500872,2024-10-26 12:54:15,ACH,Commercial Banking,6794.89,N,,,0.0,0.0,Cleared - False Positive
TXN-500280,2024-10-26 23:02:21,ACH,Commercial Banking,8542.11,Y,Synthetic Identity,Rule Engine,6866.3,1195.1,Recovered
TXN-500542,2024-10-27 02:12:34,ATM,Retail Banking,16995.23,N,,,0.0,0.0,Cleared - False Positive
TXN-500750,2024-10-27 07:21:58,Card,Payments & Cards,34190.04,N,,,0.0,0.0,Cleared - False Positive
TXN-500048,2024-10-27 07:53:09,ACH,Commercial Banking,44675.06,N,,,0.0,0.0,Cleared - False Positive
TXN-501764,2024-10-27 15:42:01,ACH,Commercial Banking,26594.75,Y,Synthetic Identity,Rule Engine,10333.07,1134.17,Recovered
TXN-501676,2024-10-28 14:19:18,Mobile,Digital Banking,29686.79,Y,Synthetic Identity,Manual Review,20108.41,566.1,Under Review
TXN-500309,2024-10-28 14:59:21,Online,Digital Banking,22024.82,N,,,0.0,0.0,Cleared - False Positive
TXN-501387,2024-10-28 17:17:22,Card,Payments & Cards,4160.36,Y,Synthetic Identity,Manual Review,3086.61,66.13,Charged Off
TXN-502502,2024-10-28 20:57:24,Online,Digital Banking,8086.65,Y,Card Not Present,Rule Engine,7143.17,1862.19,Charged Off
TXN-500343,2024-10-29 18:38:01,Wire,Payments & Cards,122871.11,N,,,0.0,0.0,Cleared - False Positive
TXN-500897,2024-10-30 05:07:06,Mobile,Digital Banking,13621.5,Y,Synthetic Identity,Manual Review,5300.02,977.09,Confirmed Fraud
TXN-500159,2024-10-30 06:47:14,Card,Payments & Cards,43506.28,N,,,0.0,0.0,Cleared - False Positive
TXN-500243,2024-10-30 08:55:42,ACH,Commercial Banking,33381.04,N,,,0.0,0.0,Cleared - False Positive
TXN-501911,2024-10-30 22:44:02,Online,Digital Banking,23169.87,Y,Card Not Present,ML Model,10230.17,1027.34,Confirmed Fraud
TXN-501752,2024-10-31 04:13:15,Card,Payments & Cards,18133.28,Y,Card Not Present,ML Model,5971.21,70.61,Recovered
TXN-502274,2024-10-31 06:23:59,Card,Payments & Cards,40685.5,N,,,0.0,0.0,Cleared - False Positive
TXN-500430,2024-10-31 11:33:11,Online,Digital Banking,19493.18,Y,Card Not Present,Manual Review,6450.56,431.4,Recovered
TXN-502319,2024-10-31 11:43:06,Card,Payments & Cards,5212.49,Y,Card Skimming,Rule Engine,4568.31,4.7,Charged Off
TXN-500517,2024-10-31 14:23:33,Mobile,Digital Banking,37375.8,N,,,0.0,0.0,Cleared - False Positive
TXN-501970,2024-10-31 15:08:08,Mobile,Digital Banking,36586.7,N,,,0.0,0.0,Cleared - False Positive
TXN-502256,2024-11-01 04:25:01,Card,Payments & Cards,18290.6,Y,Synthetic Identity,ML Model,17713.74,3475.04,Charged Off
TXN-501903,2024-11-01 04:57:38,ATM,Retail Banking,3280.51,N,,,0.0,0.0,Cleared - False Positive
TXN-501052,2024-11-01 06:38:40,Online,Digital Banking,8370.94,N,,,0.0,0.0,Cleared - False Positive
TXN-502547,2024-11-01 15:24:24,ACH,Commercial Banking,4243.15,N,,,0.0,0.0,Cleared - False Positive
TXN-501773,2024-11-01 17:48:12,Card,Payments & Cards,23242.27,N,,,0.0,0.0,Cleared - False Positive
TXN-500182,2024-11-01 18:13:42,Card,Payments & Cards,35047.33,N,,,0.0,0.0,Cleared - False Positive
TXN-500602,2024-11-02 00:35:02,ACH,Commercial Banking,44518.29,Y,Synthetic Identity,Rule Engine,34544.93,1255.34,Charged Off
TXN-500185,2024-11-02 04:09:23,Online,Digital Banking,28540.58,Y,Card Not Present,ML Model,23083.95,8267.12,Under Review
TXN-502427,2024-11-02 14:13:44,Online,Digital Banking,10565.82,N,,,0.0,0.0,Cleared - False Positive
TXN-501432,2024-11-02 20:47:53,Online,Digital Banking,44040.69,Y,Card Not Present,ML Model,17052.3,1023.68,Under Review
TXN-502407,2024-11-04 03:09:42,ATM,Retail Banking,10014.23,N,,,0.0,0.0,Cleared - False Positive
TXN-501025,2024-11-05 02:13:29,Mobile,Digital Banking,26758.56,Y,Account Takeover,Manual Review,14488.96,23.66,Under Review
TXN-501188,2024-11-05 08:16:09,ATM,Retail Banking,37356.91,Y,Card Not Present,Rule Engine,14509.78,1369.63,Charged Off
TXN-502512,2024-11-06 11:41:08,Online,Digital Banking,20346.09,Y,Card Not Present,Customer Reported,15633.0,1555.66,Confirmed Fraud
TXN-502395,2024-11-06 13:01:59,Online,Digital Banking,42425.17,Y,Card Not Present,Manual Review,34003.27,13035.12,Confirmed Fraud
TXN-500856,2024-11-06 15:06:45,Online,Digital Banking,12374.82,N,,,0.0,0.0,Cleared - False Positive
TXN-500606,2024-11-06 21:50:25,Wire,Payments & Cards,157903.04,Y,Wire Fraud,Manual Review,84072.72,28330.73,Under Review
TXN-500297,2024-11-06 22:32:03,Wire,Payments & Cards,190401.5,N,,,0.0,0.0,Cleared - False Positive
TXN-502133,2024-11-06 23:41:21,Card,Payments & Cards,34003.18,N,,,0.0,0.0,Cleared - False Positive
TXN-502035,2024-11-07 04:56:59,Online,Digital Banking,4059.45,Y,Account Takeover,Customer Reported,2842.03,551.32,Under Review
TXN-500016,2024-11-07 06:05:40,ATM,Retail Banking,34803.87,N,,,0.0,0.0,Cleared - False Positive
TXN-502501,2024-11-08 00:27:48,Card,Payments & Cards,22068.84,Y,Card Not Present,ML Model,7752.61,1610.92,Under Review
TXN-502330,2024-11-09 04:52:41,Card,Payments & Cards,16757.78,N,,,0.0,0.0,Cleared - False Positive
TXN-500258,2024-11-09 09:17:48,Mobile,Digital Banking,17614.1,N,,,0.0,0.0,Cleared - False Positive
TXN-502385,2024-11-09 21:20:02,Card,Payments & Cards,17810.63,Y,Card Not Present,ML Model,6588.37,1063.6,Under Review
TXN-500126,2024-11-10 01:09:30,Mobile,Digital Banking,37636.75,N,,,0.0,0.0,Cleared - False Positive
TXN-500725,2024-11-10 02:43:34,ATM,Retail Banking,27863.09,Y,Card Not Present,Rule Engine,27661.12,2416.39,Charged Off
TXN-500815,2024-11-10 03:11:24,Online,Digital Banking,4689.47,N,,,0.0,0.0,Cleared - False Positive
TXN-500828,2024-11-10 04:35:58,ACH,Commercial Banking,28422.22,N,,,0.0,0.0,Cleared - False Positive
TXN-501788,2024-11-10 05:24:16,Card,Payments & Cards,12913.74,Y,Card Skimming,Manual Review,9035.91,1118.29,Under Review
TXN-500474,2024-11-10 05:37:03,Mobile,Digital Banking,15070.65,Y,Account Takeover,ML Model,9153.55,1755.97,Under Review
TXN-502226,2024-11-10 23:05:37,ATM,Retail Banking,6506.04,Y,Card Not Present,ML Model,2080.06,508.53,Under Review
TXN-500881,2024-11-11 11:05:24,Online,Digital Banking,15118.77,N,,,0.0,0.0,Cleared - False Positive
TXN-501247,2024-11-11 18:07:08,Card,Payments & Cards,7003.26,N,,,0.0,0.0,Cleared - False Positive
TXN-502135,2024-11-11 23:49:05,Online,Digital Banking,11146.36,Y,Account Takeover,Customer Reported,6988.35,763.85,Confirmed Fraud
TXN-502298,2024-11-12 01:35:33,Card,Payments & Cards,7261.68,N,,,0.0,0.0,Cleared - False Positive
TXN-500974,2024-11-12 04:36:07,Online,Digital Banking,37526.96,Y,Account Takeover,Customer Reported,37262.52,2565.65,Under Review
TXN-501396,2024-11-12 05:59:12,Card,Payments & Cards,33321.23,N,,,0.0,0.0,Cleared - False Positive
TXN-500703,2024-11-12 15:41:06,ACH,Commercial Banking,3831.78,N,,,0.0,0.0,Cleared - False Positive
TXN-500377,2024-11-13 06:08:34,Card,Payments & Cards,43884.83,Y,Synthetic Identity,Customer Reported,39093.51,2208.31,Under Review
TXN-501627,2024-11-13 13:29:30,ACH,Commercial Banking,31234.64,N,,,0.0,0.0,Cleared - False Positive
TXN-500272,2024-11-14 01:16:09,Card,Payments & Cards,25719.08,Y,Card Skimming,Rule Engine,8053.55,1570.11,Confirmed Fraud
TXN-501028,2024-11-14 07:52:49,Card,Payments & Cards,11846.93,Y,Synthetic Identity,Manual Review,8424.61,1278.45,Under Review
TXN-501698,2024-11-14 12:23:08,Wire,Payments & Cards,65551.74,N,,,0.0,0.0,Cleared - False Positive
TXN-502543,2024-11-14 15:17:30,Online,Digital Banking,13945.67,N,,,0.0,0.0,Cleared - False Positive
TXN-500715,2024-11-14 18:17:21,Mobile,Digital Banking,8506.33,N,,,0.0,0.0,Cleared - False Positive
TXN-500752,2024-11-14 18:37:28,Online,Digital Banking,18699.5,Y,Account Takeover,Manual Review,5924.01,223.75,Charged Off
TXN-501995,2024-11-15 00:39:28,Card,Payments & Cards,29059.83,N,,,0.0,0.0,Cleared - False Positive
TXN-501043,2024-11-15 01:23:26,Wire,Payments & Cards,153423.66,N,,,0.0,0.0,Cleared - False Positive
TXN-501208,2024-11-15 17:45:45,Mobile,Digital Banking,37686.79,Y,Synthetic Identity,Rule Engine,12416.7,673.16,Confirmed Fraud
TXN-500919,2024-11-16 06:20:06,Online,Digital Banking,17296.07,N,,,0.0,0.0,Cleared - False Positive
TXN-501897,2024-11-16 20:09:15,Wire,Payments & Cards,73765.29,N,,,0.0,0.0,Cleared - False Positive
TXN-502303,2024-11-16 21:39:05,ACH,Commercial Banking,37266.68,N,,,0.0,0.0,Cleared - False Positive
TXN-501793,2024-11-17 03:14:28,Wire,Payments & Cards,210336.35,N,,,0.0,0.0,Cleared - False Positive
TXN-501377,2024-11-17 08:13:17,Mobile,Digital Banking,20425.36,N,,,0.0,0.0,Cleared - False Positive
TXN-502151,2024-11-17 20:08:46,Wire,Payments & Cards,246069.88,Y,Wire Fraud,Rule Engine,233229.47,23183.25,Confirmed Fraud
TXN-502083,2024-11-17 22:39:25,Online,Digital Banking,27040.4,N,,,0.0,0.0,Cleared - False Positive
TXN-500132,2024-11-17 23:15:05,Mobile,Digital Banking,30358.68,N,,,0.0,0.0,Cleared - False Positive
TXN-502271,2024-11-18 19:59:12,Card,Payments & Cards,18851.91,Y,Card Not Present,Rule Engine,16031.88,3243.07,Recovered
TXN-501013,2024-11-19 16:27:59,Card,Payments & Cards,43884.07,Y,Card Not Present,Manual Review,26899.17,838.4,Recovered
TXN-500875,2024-11-20 01:48:56,Mobile,Digital Banking,43154.55,Y,Account Takeover,Rule Engine,39984.46,3295.03,Recovered
TXN-502287,2024-11-20 18:34:40,Card,Payments & Cards,25461.83,N,,,0.0,0.0,Cleared - False Positive
TXN-502093,2024-11-21 17:59:08,Card,Payments & Cards,7914.12,N,,,0.0,0.0,Cleared - False Positive
TXN-502049,2024-11-21 23:07:09,Mobile,Digital Banking,16127.04,N,,,0.0,0.0,Cleared - False Positive
TXN-500861,2024-11-22 01:44:51,ATM,Retail Banking,3395.4,Y,Card Not Present,Customer Reported,1660.14,23.37,Confirmed Fraud
TXN-501302,2024-11-22 07:10:38,ATM,Retail Banking,14445.02,N,,,0.0,0.0,Cleared - False Positive
TXN-500530,2024-11-22 10:05:52,Mobile,Digital Banking,22240.63,N,,,0.0,0.0,Cleared - False Positive
TXN-502236,2024-11-22 20:44:02,Card,Payments & Cards,36352.28,N,,,0.0,0.0,Cleared - False Positive
